id,prompt,accepted_code,rejected_code
351,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Maximum sum possible for a sub.
def maxSum(arr, k, n):[/INST]
","def maxSum(arr, k, n):
    if (n == 0):
        return 0
    if (n == 1):
        return arr[0]
    if (n == 2):
        return max(arr[0], arr[1])
    dp = [0] * n
    dp[0] = arr[0]
    for i in range(1, k + 1):
        dp[i] = max(arr[i], dp[i - 1])
    for i in range(k + 1, n):
        dp[i] = max(arr[i], dp[i - (k + 1)] + arr[i])
    max_element = max(dp)
    return max_element


if __name__ == ""__main__"":
    arr = [6, 7, 1, 3, 8, 2, 4]
    n = len(arr)
    k = 2
    print(maxSum(arr, k, n))
","def maxSum(arr, k, n):
    if k > n:
        return 0
    if k == 1:
        return arr[0]
    if k == n:
        return max(arr)
    return max(arr[i] + maxSum(arr[i+1:], k-1, n-i-1), maxSum(arr, k, n-1))
"
353,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Ways to form an array having integers in given range such that total sum is divisible by 2.
def countWays(n, l, r):[/INST]
","def countWays(n, l, r):
    tL, tR = l, r
    L = [0 for i in range(2)]
    R = [0 for i in range(2)]
    L[l % 2] = l
    R[r % 2] = r
    l += 1
    r -= 1
    if (l <= tR and r >= tL):
        L[l % 2], R[r % 2] = l, r
    cnt0, cnt1 = 0, 0
    if (R[0] and L[0]):
        cnt0 = (R[0] - L[0]) // 2 + 1
    if (R[1] and L[1]):
        cnt1 = (R[1] - L[1]) // 2 + 1
    dp = [[0 for i in range(2)]for i in range(n + 1)]
    dp[1][0] = cnt0
    dp[1][1] = cnt1
    for i in range(2, n + 1):
        dp[i][0] = (cnt0 * dp[i - 1][0] + cnt1 * dp[i - 1][1])
        dp[i][1] = (cnt0 * dp[i - 1][1] + cnt1 * dp[i - 1][0])
    return dp[n][0]


n, l, r = 2, 1, 3
print(countWays(n, l, r))
","def countWays(n, l, r):
    # Initialize a dictionary to store the number of ways to form an array
    # for each sum
    ways = {0: 1}

    # Loop through the range of sums
    for sum in range(l, r+1):
        # If the sum is already in the dictionary, add the current sum
        # to the number of ways to form an array
        if sum in ways:
            ways[sum] += 1
        # Otherwise, add the current sum to the number of ways to form an array
        else:
            ways[sum] = 1

    # Return the number of ways to form an array such that the total sum is divisible by 2
    return ways[n]
"
354,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Color N boxes using M colors such that K boxes have different color from the box on its left.
M = 1001
MOD = 998244353
dp = [[-1] * M] * M


def solve(idx, diff, N, M, K):[/INST]
","M = 1001
MOD = 998244353
dp = [[-1] * M] * M


def solve(idx, diff, N, M, K):
    if (idx > N):
        if (diff == K):
            return 1
        return 0
    if (dp[idx][diff] != -1):
        return dp[idx]
    ans = solve(idx + 1, diff, N, M, K)
    ans += (M - 1) * solve(idx + 1, diff + 1, N, M, K)
    dp[idx][diff] = ans % MOD
    return dp[idx][diff]


if __name__ == ""__main__"":
    N = 3
    M = 3
    K = 0
    print(M * solve(2, 0, N, M, K))
","M = 1001
MOD = 998244353
dp = [[-1] * M] * M


def solve(idx, diff, N, M, K):
    if idx == N:
        return 1
    if dp[idx][diff]!= -1:
        return dp[idx][diff]
    count = 0
    for i in range(M):
        if diff == 0 or (i!= 0 and abs(i - idx)!= K):
            count += solve(idx + 1, diff - 1, N, M, K)
    dp[idx][diff] = count
    return count
"
356,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Count no . of ordered subsets having a particular XOR value.
from math import log2


def subsetXOR(arr, n, K):[/INST]
","from math import log2


def subsetXOR(arr, n, K):
    max_ele = arr[0]
    for i in range(1, n):
        if (arr[i] > max_ele):
            max_ele = arr[i]
    m = (1 << int(log2(max_ele) + 1)) - 1
    dp = [[[0 for i in range(n + 1)]for j in range(m + 1)]
          for k in range(n + 1)]
    for i in range(n + 1):
        for j in range(m + 1):
            for k in range(n + 1):
                dp[i][j][k] = 0
    for i in range(n + 1):
        dp[i][0][0] = 1
    for i in range(1, n + 1):
        for j in range(m + 1):
            for k in range(n + 1):
                dp[i][j][k] = dp[i - 1][j][k]
                if (k != 0):
                    dp[i][j][k] += k * dp[i - 1][j ^ arr[i - 1]][k - 1]
    ans = 0
    for i in range(1, n + 1):
        ans += dp[n][K][i]
    return ans


if __name__ == '__main__':
    arr = [1, 2, 3]
    k = 1
    n = len(arr)
    print(subsetXOR(arr, n, k))
","from math import log2


def subsetXOR(arr, n, K):
    # Initialize the dp table
    dp = [[0] * (K+1) for _ in range(n+1)]

    # Initialize the first row
    for i in range(n+1):
        dp[i][0] = 1

    # Fill the table
    for i in range(1, n+1):
        for j in range(1, K+1):
            if arr[i-1] ^ arr[i-1] == j:
                dp[i][j] = dp[i-1][j-1] + dp[i-1][j]
            else:
                dp[i][j] = dp[i-1][j]

    # Return the last row
    return dp[n][K]
"
358,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Count of Numbers in a Range where digit d occurs exactly K times.
M = 20
dp = []
d, K = None, None


def count(pos, cnt, tight, nonz, num: list):[/INST]
","M = 20
dp = []
d, K = None, None


def count(pos, cnt, tight, nonz, num: list):
    if pos == len(num):
        if cnt == K:
            return 1
        return 0
    if dp[pos][cnt][tight][nonz] != -1:
        return dp[pos][cnt][tight][nonz]
    ans = 0
    limit = 9 if tight else num[pos]
    for dig in range(limit + 1):
        currCnt = cnt
        if dig == d:
            if d != 0 or not d and nonz:
                currCnt += 1
        currTight = tight
        if dig < num[pos]:
            currTight = 1
        ans += count(pos + 1, currCnt, currTight, (nonz or dig != 0), num)
    dp[pos][cnt][tight][nonz] = ans
    return dp[pos][cnt][tight][nonz]


def solve(x):
    global dp, K, d
    num = []
    while x:
        num .append(x % 10)
        x //= 10
    num .reverse()
    dp = [[[[-1, -1]for i in range(2)]for j in range(M)]for k in range(M)]
    return count(0, 0, 0, 0, num)


if __name__ == ""__main__"":
    L = 11
    R = 100
    d = 2
    K = 1
    print(solve(R) - solve(L - 1))
","M = 20
dp = []
d, K = None, None


def count(pos, cnt, tight, nonz, num: list):""""""
    Returns the count of numbers in the range [1, M] that have exactly K digits and the digit d appears exactly cnt times.
    """"""
    if pos == M:
        if cnt == K and tight and nonz:
            return 1
        else:
            return 0

    if dp[pos] == None:
        dp[pos] = count(pos + 1, cnt, tight, nonz, num)
        if num[pos] == d:
            dp[pos] += count(pos + 1, cnt + 1, tight, nonz, num)
        if num[pos]!= 0:
            dp[pos] += count(pos + 1, cnt, tight, nonz, num)
        if num[pos]!= d:
            dp[pos] += count(pos + 1, cnt, tight, nonz, num)

    return dp[pos]


def solve(d, K):
    """"""
    Returns the count of numbers in the range [1, M] that have exactly K digits and the digit d appears exactly K times.
    """"""
    num = [0] * M
    for i in range(M):
        num[i] = i + 1

    return count(0, 0, True, True, num)


# Test case 1:
d, K = 1, 1
print(solve(d, K))
# Test case 2:
d, K = 2, 2
print(solve(d, K))
# Test case 3:
d, K = 3, 3
print(solve(d, K))
# Test case
"
362,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Count the number of special permutations.
def nCr(n, r):[/INST]
","def nCr(n, r):
    ans = 1
    if r > n - r:
        r = n - r
    for i in range(r):
        ans *= (n - i)
        ans /= (i + 1)
    return ans


def countDerangements(n):
    der = [0 for i in range(n + 3)]
    der[0] = 1
    der[1] = 0
    der[2] = 1
    for i in range(3, n + 1):
        der[i] = (i - 1) * (der[i - 1] + der[i - 2])
    return der[n]


def countPermutations(n, k):
    ans = 0
    for i in range(n - k, n + 1):
        ways = nCr(n, i)
        ans += ways * countDerangements(n - i)
    return ans


n, k = 5, 3
print(countPermutations(n, k))
","def nCr(n, r):import itertools

def nCr(n, r):
    return len(list(itertools.combinations(range(n), r)))
"
365,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Number of ways to partition a string into two balanced subsequences.
MAX = 10
F = [[-1 for i in range(MAX)]for j in range(MAX)]
C = [None] * MAX


def noOfAssignments(S, n, i, c_x):[/INST]
","MAX = 10
F = [[-1 for i in range(MAX)]for j in range(MAX)]
C = [None] * MAX


def noOfAssignments(S, n, i, c_x):
    if F[i][c_x] != -1:
        return F[i][c_x]
    if i == n:
        F[i][c_x] = not c_x
        return F[i][c_x]
    c_y = C[i] - c_x
    if S[i] == '(':
        F[i][c_x] = noOfAssignments(
            S, n, i + 1, c_x + 1) + noOfAssignments(S, n, i + 1, c_x)
        return F[i][c_x]
    F[i][c_x] = 0
    if c_x:
        F[i][c_x] += noOfAssignments(S, n, i + 1, c_x - 1)
    if c_y:
        F[i][c_x] += noOfAssignments(S, n, i + 1, c_x)
    return F[i][c_x]


if __name__ == ""__main__"":
    S = ""()""
    n = len(S)
    C[0] = 0
    for i in range(0, n):
        if S[i] == '(':
            C[i + 1] = C[i] + 1
        else:
            C[i + 1] = C[i] - 1
    print(noOfAssignments(S, n, 0, 0))
","MAX = 10
F = [[-1 for i in range(MAX)]for j in range(MAX)]
C = [None] * MAX


def noOfAssignments(S, n, i, c_x):
    if i == n:
        return 1
    if F[i][c_x]!= -1:
        return F[i][c_x]
    count = 0
    for j in range(i, n):
        if S[j] == 'X':
            count += noOfAssignments(S, n, j + 1, c_x + 1)
        else:
            count += noOfAssignments(S, n, j + 1, c_x)
    F[i][c_x] = count
    return count
"
366,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Minimum sum falling path in a NxN grid.
import sys
n = 3


def minFallingPathSum(A):[/INST]
","import sys
n = 3


def minFallingPathSum(A):
    for R in range(n - 2, -1, -1):
        for C in range(n):
            best = A[R + 1][C]
            if C > 0:
                best = min(best, A[R + 1][C - 1])
            if C + 1 < n:
                best = min(best, A[R + 1][C + 1])
            A[R][C] = A[R][C] + best
    ans = sys .maxsize
    for i in range(n):
        ans = min(ans, A[0][i])
    return ans


if __name__ == ""__main__"":
    A = [[1, 2, 3], [4, 5, 6], [7, 8, 9]]
    print(minFallingPathSum(A))
","import sys
n = 3


def minFallingPathSum(A):
    # Initialize the first row
    for i in range(n):
        A[0][i] = A[0][i-1] + A[0][i]

    # Initialize the first column
    for i in range(1, n):
        A[i][0] = A[i-1][0] + A[i][0]

    # Loop through the rest of the grid
    for i in range(1, n):
        for j in range(1, n):
            A[i][j] = min(A[i-1][j], A[i][j-1]) + A[i][j]

    return A[n-1][n-1]
"
373,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Number of ways a convex polygon of n + 2 sides can split into triangles by connecting vertices.
def binomialCoeff(n, k):[/INST]
","def binomialCoeff(n, k):
    res = 1
    if (k > n - k):
        k = n - k
    for i in range(k):
        res *= (n - i)
        res /= (i + 1)
    return res


def catalan(n):
    c = binomialCoeff(2 * n, n)
    return int(c / (n + 1))


n = 3
print(catalan(n))
","def binomialCoeff(n, k):from math import factorial

def binomialCoeff(n, k):
    return factorial(n) // (factorial(k) * factorial(n - k))
"
376,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Memoization ( 1D , 2D and 3D ).
def fib(n):[/INST]
","def fib(n):
    if (n <= 1):
        return n
    return fib(n - 1) + fib(n - 2)


if __name__ == '__main__':
    n = 6
    print(fib(n))
","def fib(n):memo = {0: 0, 1: 1}

def fib(n):
    if n in memo:
        return memo[n]
    else:
        result = fib(n-1) + fib(n-2)
        memo[n] = result
        return result
"
379,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Smallest number with given sum of digits and sum of square of digits.
dp = [[-1 for i in range(8101)]for i in range(901)]


def minimumNumberOfDigits(a, b):[/INST]
","dp = [[-1 for i in range(8101)]for i in range(901)]


def minimumNumberOfDigits(a, b):
    if (a > b or a < 0 or b < 0 or a > 900 or b > 8100):
        return -1
    if (a == 0 and b == 0):
        return 0
    if (dp[a][b] != -1):
        return dp[a][b]
    ans = 101
    for i in range(9, 0, -1):
        k = minimumNumberOfDigits(a - i, b - (i * i))
        if (k != -1):
            ans = min(ans, k + 1)
    dp[a][b] = ans
    return ans


def printSmallestNumber(a, b):
    for i in range(901):
        for j in range(8101):
            dp[i][j] = -1
    dp[0][0] = 0
    k = minimumNumberOfDigits(a, b)
    if (k == -1 or k > 100):
        print(-1, end='')
    else:
        while (a > 0 and b > 0):
            for i in range(1, 10):
                if (a >= i and b >= i * i and 1 +
                        dp[a - i][b - i * i] == dp[a][b]):
                    print(i, end='')
                    a -= i
                    b -= i * i
                    break


if __name__ == '__main__':
    a = 18
    b = 162
    printSmallestNumber(a, b)
","dp = [[-1 for i in range(8101)]for i in range(901)]


def minimumNumberOfDigits(a, b):
    if a == 0:
        return 0
    if b == 0:
        return 1
    if dp[a][b]!= -1:
        return dp[a][b]
    min_num = float('inf')
    for i in range(1, 10):
        if a - i >= 0:
            min_num = min(min_num, 1 + minimumNumberOfDigits(a - i, b - i * i))
    return dp[a][b] = min_num
"
